,gene_id,tpm_0,tpm_1,tpm_2,tpm_3,tpm_4,tpm_5,tpm_6,tpm_7,tpm_8,tpm_9,tpm_10,tpm_11,tpm_12,tpm_13,tpm_14,tpm_15,tpm_16,tpm_17,tpm_18,tpm_19,tpm_20,tpm_21,tpm_22,tpm_23,tpm_24,tpm_25,tpm_26,tpm_27,tpm_28,tpm_29,tpm_30,tpm_31,tpm_32,tpm_33,tpm_34,tpm_35,tpm_36,tpm_37,tpm_38,tpm_39,tpm_40,tpm_41,tpm_42,tpm_43,tpm_44,tpm_45,tpm_46,tpm_47,tpm_48,tpm_49,tpm_50,tpm_51,tpm_52,tpm_53,tpm_54,tpm_55,tpm_56,tpm_57,tpm_58,tpm_59,tpm_60,tpm_61,tpm_62,tpm_63,tpm_64,tpm_65,tpm_66,tpm_67,tpm_68,tpm_69,tpm_70,tpm_71,tpm_72,tpm_73,tpm_74,tpm_75,tpm_76,tpm_77,tpm_78,tpm_79,tpm_80,tpm_81,tpm_82,tpm_83,tpm_84,tpm_85,tpm_86,tpm_87,tpm_88,tpm_89,tpm_90,tpm_91,tpm_92,tpm_93,tpm_94,tpm_95,tpm_96,tpm_97,tpm_98,tpm_99,tpm_100,tpm_101,tpm_102,tpm_103,tpm_104,tpm_105,tpm_106,tpm_107,tpm_108,tpm_109,tpm_110,tpm_111,tpm_112,tpm_113,tpm_114,tpm_115,tpm_116,tpm_117,tpm_118,tpm_119,tpm_120,tpm_121,tpm_122,tpm_123,tpm_124,tpm_125,tpm_126,tpm_127,tpm_128,tpm_129,tpm_130,tpm_131,tpm_132,tpm_133,tpm_134,tpm_135,tpm_136,tpm_137,tpm_138,tpm_139,tpm_140,tpm_141,tpm_142,tpm_143,tpm_144,tpm_145,tpm_146,tpm_147,tpm_148,tpm_149,tpm_150,tpm_151,tpm_152,tpm_153,tpm_154,tpm_155,tpm_156,tpm_157,tpm_158,tpm_159,tpm_160,tpm_161,tpm_162,tpm_163,tpm_164,tpm_165,tpm_166,tpm_167,tpm_168,tpm_169,tpm_170
122,ENSG00000225400,2.4027,1.6204,1.7953,1.2887,2.7982,1.5762,1.4981,2.4699,1.5556,1.7548,1.9828,2.8373,1.501,2.1208,1.2498,1.0215,1.8736,0.4699,1.573,3.3134,1.2071,1.1309,2.9593,2.3808,2.2446,1.5816,1.8451,3.249,1.4421,0.7871,0.4574,2.7521,1.8392,1.9723,1.772,3.2083,1.8911,5.3358,0.7336,2.8576,3.4225,1.852,1.1676,2.9328,1.0093,0.0,1.9199,1.0141,2.2946,2.755,0.3434,1.4153,1.8047,0.8889,0.8058,3.9015,2.2301,2.5666,1.7634,3.1036,2.7108,1.5372,1.8602,0.889,2.1025,1.8035,2.9541,3.0832,2.0553,1.4515,2.2173,2.6007,1.0627,1.9089,1.9354,2.3911,1.8451,2.7524,4.3489,0.9356,2.4956,0.8844,3.224,1.8988,1.874,2.0505,2.2303,1.9731,7.5072,1.7733,3.926,1.9922,1.866,2.839,1.0548,2.3174,2.2063,1.718,4.1568,0.3777,1.6444,1.5894,1.0594,1.9163,2.862,1.8689,1.9755,3.115,4.0673,3.3204,1.4165,4.1627,2.4783,0.6543,2.8302,0.8486,1.8192,2.9514,0.7028,1.8931,3.2016,2.9974,2.5401,1.4468,2.1762,0.3433,2.9598,1.9724,0.7419,3.8001,0.6728,2.154,1.4236,0.7781,3.5969,0.1346,1.436,2.9658,2.8774,1.4762,0.825,1.1021,2.3216,0.6965,1.0855,1.6102,1.0594,2.2151,1.1767,1.3594,2.6028,1.7541,3.3037,2.5501,1.5926,4.657,1.8018,0.8554,1.9774,1.6184,1.3271,2.4466,1.6836,1.719,2.2823,2.1452,3.8371,1.3637,5.3844,1.9105,1.9723
123,ENSG00000225530,0.0757,0.0319,0.0,0.0,0.0315,0.071,0.0,0.0,0.0701,0.0,0.0,0.0745,0.0,0.1216,0.0358,0.0403,0.0268,0.0,0.124,0.0804,0.0381,0.0396,0.1217,0.0625,0.0,0.0,0.0,0.041,0.0649,0.0709,0.0,0.0667,0.0,1.0881,0.0,0.2199,0.0,0.8411,0.1652,0.0,0.0385,0.0365,0.0368,0.033,0.1193,0.1337,0.0,0.032,0.0402,0.1737,0.1624,0.0956,0.1004,0.035,0.0,0.164,0.0879,0.0674,0.0794,0.0337,0.0,0.0346,0.0367,0.0,0.0,0.0812,0.1075,0.0314,0.0,0.0416,0.0,0.041,0.0838,0.0,0.1525,0.0538,0.0,0.0913,0.0326,0.0,0.0,0.0,0.0484,0.0,0.0394,0.0,0.0,0.0565,0.2152,0.0,0.0387,0.0,0.0784,0.1432,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1002,0.0906,0.1083,0.0736,0.0,0.0677,0.0337,0.0675,0.0992,0.0,0.0,0.0344,0.0939,0.0,0.0,0.0716,0.0,0.0796,0.1081,0.1181,0.1779,0.114,0.0597,0.0,0.0424,0.0777,0.0,0.2319,0.0,0.0,0.0374,0.0,0.1479,0.0848,0.0679,0.0407,0.0,0.0,0.065,0.0386,0.0,0.0366,0.0428,0.039,0.0835,0.0,0.0618,0.0,0.0985,0.1185,0.0744,0.1148,0.0295,0.1631,0.0437,0.03,0.1312,0.034,0.0232,0.0,0.0758,0.0319,0.1799,0.1691,0.0733,0.0,0.1509,0.0,0.0777
124,ENSG00000225536,0.8668,1.1367,0.5757,1.0801,0.3205,0.7221,0.6005,0.5851,1.1581,1.3566,0.7948,0.8056,1.0393,2.0094,1.1842,0.1535,0.9218,0.7535,1.1823,0.9195,0.5322,0.6044,1.0316,0.9146,0.9748,1.585,0.4623,1.094,0.4955,0.7212,0.6417,1.2305,0.9479,1.1859,1.0148,1.2861,0.4548,8.5557,1.3864,0.5727,1.372,0.5568,0.468,0.5458,0.708,1.1899,0.7696,0.3658,1.5841,0.8099,0.4818,0.851,1.0639,1.8262,0.3876,2.3981,1.5644,0.643,0.7069,0.5577,1.0867,0.5282,0.7923,0.9979,0.8428,0.8779,0.5465,0.8372,0.7209,0.6347,0.5252,0.3128,1.065,0.9474,1.7456,2.2594,0.5547,0.9291,1.9093,0.5417,0.3601,0.5908,1.1693,0.9515,0.8514,0.548,0.1578,1.2224,2.1886,0.3317,1.3771,0.9865,0.6981,0.956,0.4832,1.9557,0.7739,0.6395,0.7525,0.757,0.7062,0.3921,0.7219,0.9602,0.826,0.796,0.6411,0.775,0.7723,1.4169,1.0094,0.9178,0.8366,0.6557,1.3734,2.5514,0.9723,0.4095,1.5965,1.3154,0.7792,0.6008,1.8102,0.9425,0.7965,0.6881,0.8629,0.3953,0.9517,1.2776,1.6631,1.2472,0.9987,0.4679,2.0688,0.809,0.9498,0.672,0.7021,1.0652,0.5374,0.4909,1.0341,0.9306,0.7071,0.5462,1.3271,1.1247,0.7862,0.3503,0.7095,0.8538,1.277,0.8762,1.0515,3.1113,0.2222,0.5334,0.5841,0.6488,0.2364,0.4691,0.9641,0.3243,0.7433,1.3759,1.072,1.397,1.6788,0.8616,1.2354
125,ENSG00000225603,0.0,0.0792,0.0936,0.0,0.0391,0.1321,0.0,0.0439,0.2172,0.147,0.0,0.0,0.0534,0.3769,0.0,0.0,0.0333,0.1378,0.1538,0.0498,0.0944,0.0491,0.1006,0.0776,0.3657,0.0,0.0451,0.0508,0.0403,0.0,0.0,0.0828,0.1541,0.3085,0.0,0.0,0.0,1.3908,0.0,0.4571,0.0478,0.0,0.0457,0.1638,0.0,0.0,0.0682,0.0793,0.0997,0.0718,0.2014,0.0395,0.0,0.2607,0.0,0.2034,0.0,0.1254,0.0,0.0418,0.265,0.0859,0.0,0.0,0.0913,0.1007,0.0888,0.0,0.0,0.0516,0.1576,0.0508,0.4155,0.0,0.0946,0.1336,0.0,0.0,0.2429,0.0,0.0,0.1153,0.1201,0.0,0.3419,0.0668,0.0513,0.0701,0.8005,0.0,0.048,0.0,0.0,0.0,0.0589,0.0954,0.0359,0.0,0.0,0.0,0.0459,0.0,0.0414,0.0,0.179,0.0,0.0,0.0,0.7951,0.4188,0.1231,0.1628,0.102,0.0,0.0582,0.1659,0.0,0.1331,0.0,0.0,0.0894,0.0,0.2207,0.0,0.0,0.0,0.0526,0.1446,0.0,0.0479,0.1315,0.0936,0.2319,0.0,0.0,0.3157,0.0842,0.2017,0.1467,0.0,0.0403,0.0479,0.0,0.1362,0.1592,0.0,0.1036,0.1155,0.0,0.0,0.0,0.0,0.0,0.0475,0.1465,0.6069,0.0,0.0,0.2035,0.0422,0.0,0.0416,0.2821,0.0791,0.0558,0.0839,0.0,0.0592,0.0936,0.0,0.0482
126,ENSG00000225712,0.9179,1.0833,1.0974,0.8951,0.4582,0.3441,1.3355,0.8578,2.0376,0.9577,3.535,1.084,0.8341,2.357,1.0418,1.3658,0.7809,0.5386,0.6009,0.9737,0.5534,0.7681,1.7696,1.0612,1.5722,0.8056,3.7008,0.3972,1.2593,0.8591,0.699,0.8088,1.0038,1.2056,3.4817,1.9185,0.578,0.0,1.2813,0.9925,1.3076,0.7076,0.3569,0.9604,0.5784,1.9441,1.0669,1.3947,1.3637,1.4034,1.0495,0.7724,2.5956,1.0188,1.7239,1.1924,1.065,0.9805,1.9248,0.6542,1.0356,0.8389,0.3553,1.6303,1.785,0.7875,0.6945,1.0639,1.1778,1.8148,1.0781,0.5962,1.4209,1.3891,1.8485,1.566,0.8811,0.8855,1.5823,2.0652,0.6102,1.8019,0.7038,1.741,1.7182,2.089,0.401,1.3706,1.0429,1.2646,0.7499,0.5372,0.5703,1.0412,0.6908,1.6775,0.5619,0.3751,0.4098,0.1924,0.718,2.0552,0.1619,0.7321,0.5248,0.714,1.0063,0.6566,1.145,0.8184,0.962,3.8168,1.196,1.3332,0.6829,1.2968,0.9267,1.2143,2.6851,2.5072,0.3495,1.7177,2.1565,1.2437,1.0122,2.6231,1.4391,0.1884,0.6803,1.124,1.7136,1.8287,0.3626,3.5674,0.956,2.673,1.4264,0.9853,1.1471,0.9024,0.6304,0.7485,0.9855,0.5322,1.0368,0.5678,0.6071,0.0,2.8471,1.3354,0.7955,1.1488,0.7212,0.5567,1.0021,1.5815,1.2708,1.0167,0.9543,3.2976,0.4507,0.6502,0.5513,0.9272,2.6158,0.4917,1.0661,1.6208,0.7314,1.8247,1.507
127,ENSG00000226015,4.4367,4.8542,4.138,2.8997,2.0809,3.4059,1.6186,2.8229,3.0121,4.0379,2.4668,2.2294,1.93,4.0903,1.6516,3.0098,2.476,3.3231,3.8624,4.456,3.367,2.4189,4.3979,2.3774,3.3437,2.0712,1.6764,2.8082,2.2662,2.6505,1.7521,4.8656,2.1678,4.9592,4.0777,5.5898,5.2008,6.9878,3.0882,4.3886,3.6498,2.1374,2.6147,2.5926,2.2304,4.998,3.2228,1.5936,2.8047,3.2471,3.3727,5.64,4.4627,5.7625,1.8361,4.905,2.6833,2.5209,4.6516,7.7785,3.5678,3.6667,2.0555,2.7244,2.4781,2.5812,3.2586,3.3995,2.2206,2.3329,2.6925,1.8392,4.3316,2.4285,6.2732,7.8509,1.8575,3.4148,3.3765,1.8379,1.3334,2.7796,4.2221,4.4015,3.534,3.0881,2.7834,1.4095,7.2395,2.7868,3.4223,2.5322,6.6956,7.5847,2.1904,6.1816,3.7922,3.8087,4.2145,1.5828,2.538,2.786,2.081,3.6138,3.1034,5.2773,3.8806,3.6292,3.0697,5.0918,3.0298,3.2709,2.6647,2.2707,2.6335,6.3347,3.9706,3.8354,6.811,5.4046,2.7403,4.3179,5.2114,3.1619,3.3085,3.1021,4.017,3.584,2.7983,3.3712,3.0397,5.6889,3.3558,2.3438,4.4853,2.9074,2.708,4.3061,2.2609,2.7452,2.2283,2.6459,1.8749,6.0198,1.8126,2.2872,3.746,4.3514,2.1959,2.1744,3.1904,3.6427,2.9668,2.4331,2.6868,9.1481,1.9058,1.8671,5.6836,8.6475,2.5201,1.4627,2.8348,2.1055,5.6602,4.9725,2.6039,3.6312,5.6411,9.6169,4.0197
128,ENSG00000226057,0.0593,0.0167,0.0197,0.0193,0.0,0.0185,0.0,0.0185,0.0,0.0206,0.0,0.0389,0.0449,0.0,0.0187,0.0,0.014,0.0,0.0,0.0419,0.0993,0.0,0.0423,0.0163,0.0,0.0,0.0,0.0428,0.0,0.037,0.0,0.0174,0.0,0.0,0.0416,0.0,0.0,0.4389,0.0,0.0427,0.0,0.019,0.0,0.0172,0.0,0.0,0.0287,0.0167,0.0629,0.0302,0.0,0.0333,0.0175,0.0183,0.0265,0.0428,0.0,0.0176,0.0,0.0176,0.0,0.0181,0.0191,0.0293,0.0,0.0,0.0187,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0199,0.0,0.019,0.0477,0.0,0.0342,0.0328,0.0,0.0,0.1093,0.0206,0.0281,0.0,0.0,0.1123,0.0,0.0404,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,0.0,0.0384,0.0,0.0,0.0176,0.0,0.0259,0.0,0.0215,0.0,0.0245,0.0,0.0,0.0747,0.0,0.0,0.0188,0.0616,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0403,0.0,0.0197,0.0195,0.0,0.0,0.0,0.0,0.0212,0.0206,0.0162,0.0679,0.0,0.0,0.0191,0.0223,0.0408,0.0,0.0729,0.0,0.0,0.0,0.0206,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0533,0.0,0.0,0.0396,0.0,0.0235,0.0176,0.0,0.0499,0.8071,0.0,0.0
129,ENSG00000226121,0.2408,0.5413,0.3541,0.1789,0.2384,0.2042,0.2621,0.3965,0.3287,0.4785,0.4416,0.3159,0.2735,0.2208,0.3145,0.2072,0.4308,0.3027,0.5067,0.4743,0.2189,0.5636,0.6017,0.2556,0.2589,0.4025,0.033,0.5209,0.1475,0.279,0.0546,0.394,0.1379,0.5741,0.3866,0.7189,0.2166,4.1589,0.9603,0.595,0.6066,0.1547,0.3677,0.2299,0.4335,0.4452,0.3665,0.271,0.2068,0.4207,0.1803,0.4438,0.7194,0.4242,0.1692,0.5958,0.2261,0.2245,0.3366,0.4188,0.2975,0.3772,0.4771,0.543,0.3121,0.1475,0.2277,3.3698,0.5394,0.2141,0.2116,0.5213,0.748,0.1995,0.508,0.3749,0.3632,0.5116,0.7412,0.1984,0.1334,0.1125,0.6007,0.1722,0.4412,0.2772,0.4758,0.565,0.977,0.2031,0.8079,0.2349,0.4749,0.3902,0.4746,0.5471,0.5791,0.2928,0.256,0.2764,0.482,0.7935,0.3134,0.2469,0.6556,0.3233,0.7721,0.4101,0.5516,0.276,0.3154,0.2185,0.4108,0.2394,0.526,0.2835,0.5016,0.6825,0.4695,0.4818,0.5784,1.2873,0.7003,0.3021,0.2077,0.2621,0.2054,0.3059,0.3824,0.6084,0.3318,0.9937,0.385,0.2104,0.4926,0.732,0.4249,0.7138,0.2149,0.1221,0.3051,0.5142,0.3447,0.3988,0.9065,0.3665,0.5182,0.5215,0.2059,0.1668,0.6558,0.2511,0.5856,0.197,0.3398,0.6914,0.3175,0.2268,0.6456,0.7311,0.2463,0.1624,0.3902,0.2123,0.6943,0.9623,0.7879,0.4338,0.4911,1.0029,0.6118
130,ENSG00000226253,0.0,0.1811,0.0,0.0,0.1787,0.0,0.2233,0.0,0.0,0.2242,0.0,0.2114,0.0,0.3448,0.0,0.0,0.0,0.0,0.0,0.2279,0.0,0.2247,0.2301,0.0,0.0,0.4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905,0.3749,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.3627,0.0,0.0,0.0,0.1808,0.0,0.0,0.0,0.0,0.0,0.1913,0.0,0.0,0.0,0.0,0.2079,0.0,0.4178,0.0,0.2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055,0.0,0.0,0.1852,0.0,0.1785,0.2636,0.0,0.0,0.0,0.0,0.0,0.3208,0.0,0.2114,0.0,0.2096,0.445,0.0,0.2695,0.2181,0.0,0.2195,0.0,0.0,0.0,0.0,0.0,0.1714,0.4095,0.0,0.0,0.0,0.1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257,0.0,0.4467,0.0,0.1617,0.3384,0.0,0.0,0.0,0.0,0.2192,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,0.0
131,ENSG00000226415,22.6283,37.1843,32.5169,42.4041,22.4667,39.7737,42.6957,29.2347,87.3802,42.2123,78.8813,74.4993,14.5688,65.6005,40.3355,31.1427,63.6481,44.7649,64.6832,23.3401,40.6518,21.7039,75.1625,52.4381,75.7411,72.0714,37.9371,34.9694,71.3483,25.6679,36.5265,52.6461,46.1826,74.6416,85.0371,83.6641,26.92,13.8945,76.2346,36.6416,107.4782,76.4603,37.701,28.2754,17.0829,65.1491,63.4765,29.1348,42.9324,33.7972,48.8816,40.9794,95.0016,51.6963,43.642,56.442,48.3935,31.4672,50.9476,37.5288,74.589,56.6109,32.0915,35.4979,81.9205,81.1801,28.0084,49.8981,42.1466,35.0477,63.0741,47.6319,14.8736,43.475,91.872,77.6835,25.8243,20.6216,128.8836,30.8594,19.2355,78.2979,105.0079,62.0545,45.3281,32.9265,45.4375,33.3196,38.505,24.6278,32.3738,37.432,31.0972,32.43,51.0087,61.1932,53.94,26.0961,18.0407,48.9565,57.7038,38.2043,35.0338,77.179,42.4311,32.8489,42.2142,50.1598,62.8036,62.9413,71.0376,72.4454,19.4733,54.0492,48.4862,56.3501,57.547,15.6663,63.75,48.0909,32.4544,29.5945,44.8304,84.8483,27.9238,44.3991,74.8535,23.8618,38.8977,88.42,71.8297,103.7687,49.9421,112.9089,59.5923,53.6069,49.4825,103.9793,54.6203,33.3155,23.81,43.7902,71.987,35.5668,52.8834,12.6865,51.9566,37.5573,37.6204,29.9198,18.9773,33.1708,51.3103,66.8259,95.788,63.3285,19.4893,71.5274,30.2631,29.0325,17.7908,24.3756,37.4742,30.4563,39.249,48.9713,26.9474,71.282,39.5704,56.2787,95.7635
132,ENSG00000226549,0.9405,3.2934,0.937,0.635,0.1805,1.1526,0.1504,0.6085,0.803,1.6606,0.0,0.9967,1.8079,1.7416,0.6158,0.2307,3.1286,0.566,1.6577,0.4605,0.3635,0.8324,1.9371,0.8364,0.5069,0.635,0.0694,0.5478,1.4888,0.1354,0.2755,1.2749,0.5538,1.7816,0.9147,1.6801,0.6833,1.0711,0.7574,0.7822,0.7361,0.2091,0.2109,0.9462,0.5318,2.5537,0.8409,0.3664,0.6909,0.6636,0.6204,1.6438,1.5983,1.4722,0.4852,1.8797,0.4197,0.322,1.9722,0.1933,0.2449,2.6449,2.8707,1.8204,0.5627,1.3189,1.0948,1.0781,1.083,0.2384,0.789,0.1566,0.64,0.219,0.6556,0.9257,0.8333,3.2279,2.1201,1.0017,0.1803,1.3315,1.017,1.1435,0.6771,0.5145,0.8691,0.108,0.411,0.0,0.7388,0.2823,2.9217,1.4362,0.6352,0.5876,1.3287,0.5912,0.2423,0.6824,2.5464,0.589,0.8294,2.1927,1.241,0.422,0.17,1.4878,2.9006,1.7416,1.2322,0.1253,0.3928,0.7224,1.7044,1.0221,0.3652,0.6836,0.917,1.064,0.4132,0.6017,1.6996,4.4655,0.114,0.827,1.2963,0.5197,0.6255,4.134,1.0129,1.081,0.5001,0.3124,1.4127,0.2431,0.735,2.7179,0.6781,0.1185,1.3663,0.8112,0.466,0.3495,1.3892,0.5221,1.6748,1.5119,0.4724,0.2339,0.9405,0.83,1.5632,0.8044,1.0155,2.8045,0.0835,0.6869,0.5641,0.8447,0.3552,0.2562,0.8691,0.1218,0.4295,0.7105,0.6302,0.5475,0.3603,1.1505,0.7424
133,ENSG00000226608,157.6015,150.4643,64.0445,104.8663,127.1589,101.4719,258.9052,82.4994,278.5156,70.6237,197.6108,218.7882,150.2444,374.394,391.3977,260.068,104.48,317.7877,108.8495,87.6763,151.5035,274.8305,131.9888,193.6144,189.1128,299.3225,326.3137,78.1941,343.0305,80.5448,187.3755,205.6813,411.7429,172.1691,565.2534,113.6815,109.1198,59.2093,402.9133,247.267,245.5045,265.7407,57.1515,141.6716,154.7705,297.4915,138.7989,310.1972,123.8531,235.0548,117.2759,146.0842,407.1925,202.4866,372.5452,201.7159,218.5956,167.5835,601.3127,93.8167,133.6912,55.9102,211.4379,154.7771,193.5565,240.6317,131.5417,192.0328,144.7586,198.4838,262.9414,242.0972,88.6036,164.3045,173.1549,89.2875,146.0179,75.1949,164.1787,379.7701,163.2003,323.2974,237.5564,287.9656,289.1232,147.8962,231.1538,71.8781,191.0102,259.7464,56.5742,98.5387,87.7308,83.5897,276.0741,380.9234,309.7644,132.8406,68.446,231.75,131.0581,181.6452,214.9907,847.0278,91.4658,137.6768,190.5606,167.2648,103.1982,99.3098,322.1219,282.5409,62.7196,140.3722,105.237,175.2571,107.1629,192.7216,268.0512,227.6511,62.7354,98.2418,265.5056,220.4202,129.8431,991.2934,165.8752,210.3597,224.1198,162.1723,218.1633,174.2522,310.529,188.6846,94.6747,244.0329,104.4577,150.2417,206.8436,195.2386,433.3152,212.7247,189.5601,366.8145,193.0662,176.541,292.2687,130.3669,357.5034,201.9633,153.6517,129.3033,233.0543,148.2239,217.3767,160.1331,229.6716,309.9604,234.6982,146.2,377.3391,307.9476,95.6368,246.6045,128.5624,67.3133,166.4429,237.4397,146.0521,110.4161,106.8463
134,ENSG00000226652,0.0719,0.182,0.0,0.2806,0.419,0.2023,0.1495,0.0672,0.0,0.3003,0.0,0.2124,0.0,0.2309,0.1361,0.2294,0.102,0.2814,0.0,0.1526,0.3615,0.2258,0.3082,0.2971,0.3361,0.0,0.1381,0.0778,0.0617,0.1347,0.0685,0.2536,0.3934,0.2362,0.0,0.0,0.0,1.0652,0.3766,0.0778,0.1464,0.1386,0.0,0.3137,0.1511,0.0,0.1045,0.2429,0.0763,0.22,0.0,0.3027,0.0636,0.1331,0.0,0.3115,0.0,0.5124,0.1509,0.3846,0.1623,0.0658,0.2785,0.0,0.1399,0.4629,0.1361,0.1787,0.1539,0.1581,0.2414,0.0779,0.0,0.1089,0.0724,0.4092,0.0691,0.2603,0.4341,0.1868,0.0598,0.0,0.2758,0.2274,0.2245,0.1023,0.4714,0.0,0.8175,0.7788,0.147,0.0,0.3725,0.068,0.6317,0.2191,0.2753,0.147,0.0,0.2262,0.5627,0.1464,0.0634,0.1148,0.2057,0.07,0.1127,0.0643,0.1923,0.1283,0.1885,0.1247,0.0781,0.1959,0.5353,1.2706,0.1211,0.2039,0.0702,0.5291,0.0685,0.0748,0.169,0.1625,0.2833,0.6168,0.2417,0.2215,0.0889,0.1468,0.5372,0.0717,0.071,0.0,0.0,0.0806,0.215,0.3861,0.0749,0.1768,0.0618,0.22,0.0772,0.139,0.1625,0.2225,0.3172,0.3538,0.1175,0.1163,0.1871,0.3002,0.1413,0.0727,0.1683,0.3099,0.415,0.2277,0.2493,0.1292,0.0,0.1274,0.2161,0.1817,0.0854,0.0642,0.1393,0.2722,0.215,0.0715,0.0738
135,ENSG00000226666,1.8116,1.5272,1.8433,1.4284,0.5772,0.9753,0.5207,1.3328,1.8538,1.8097,2.0145,1.7069,2.0578,2.4743,1.3488,0.6555,2.0494,0.98,3.0281,1.84,1.6653,1.1288,2.3944,0.923,1.4704,1.184,0.259,1.3343,1.3881,0.7937,0.8805,2.0037,1.2224,2.025,2.4367,3.3566,0.7281,3.1386,2.4211,1.4586,3.765,0.4828,1.1239,0.8066,1.2548,2.1769,2.2959,0.6833,1.636,1.8268,1.1568,1.9462,1.8393,2.7808,0.2585,2.0029,1.4758,1.1666,2.0206,2.5753,2.7832,1.9023,1.4548,1.5974,1.2742,1.116,1.6769,1.5636,1.9783,0.5927,1.5845,1.0013,0.7671,0.9333,2.8332,1.8632,0.888,1.4873,2.4584,0.9005,0.7366,1.0877,2.9555,1.3403,1.2426,0.9868,1.4733,1.2662,2.4087,0.4172,1.5746,0.8272,2.3548,1.7489,2.0789,2.5046,0.8553,1.9292,1.3767,1.3734,1.2436,1.5691,0.9177,1.5678,1.4325,1.574,0.996,1.9299,1.0646,3.0586,1.4139,1.2688,0.9625,2.2743,1.5772,2.7228,1.5565,0.9834,1.9543,2.3486,1.2473,2.6046,3.6221,1.9149,1.0322,1.542,1.3381,1.3052,1.4759,2.7925,1.2232,2.2269,1.1038,1.2067,2.4587,0.5612,1.4282,2.0272,1.4851,0.6947,1.1911,1.5715,0.9932,0.8938,1.8721,0.8346,2.167,1.1845,0.2832,0.7165,1.2693,1.6884,2.0821,1.2468,1.6231,4.6485,0.5336,1.0368,1.1353,1.2116,0.8279,0.6485,1.3891,0.4867,2.3341,7.1581,1.3057,0.875,2.3418,3.7162,2.9663
136,ENSG00000226745,0.4567,0.2887,0.2275,0.1113,0.2849,0.107,0.4746,0.3201,0.6336,2.025,0.0,0.2247,0.2594,1.2826,0.216,0.8494,0.4047,0.1116,0.0,0.2422,0.2294,0.3582,0.3668,0.0943,0.4444,0.7515,1.4248,0.247,0.3916,0.2137,0.0,0.4024,0.4994,0.1874,0.0,0.1326,0.0,0.8452,0.7968,0.4938,0.0,0.55,0.111,0.3982,0.1199,1.209,0.1659,0.3855,0.3635,0.1745,0.3263,0.7686,0.4036,0.7392,0.9189,0.7416,0.5299,0.3049,0.9576,0.2034,0.2576,0.2087,0.3315,0.338,1.1101,0.6121,0.216,0.0945,0.4883,0.2508,0.4789,0.1236,0.2525,0.8639,0.5748,0.8116,0.2192,0.2753,0.3936,0.494,0.5692,0.8405,0.1459,0.7218,0.5937,0.812,0.4987,0.1705,0.6486,0.6741,0.3498,1.2251,0.2364,0.0,0.8592,0.1159,0.7863,0.2332,0.6372,0.3589,0.1116,0.3486,0.6041,0.5464,0.3264,0.555,0.1788,0.2042,0.5086,1.1197,0.1496,0.1978,0.2479,0.4146,0.5663,0.8065,0.1921,1.1867,1.0019,0.2399,0.5433,0.1187,0.0,0.2578,0.3597,1.305,1.9179,0.2343,0.0,0.466,0.3197,0.5686,0.2255,0.7395,0.7431,0.3836,0.2047,0.2451,0.0,0.2806,0.392,0.5819,0.3677,0.4413,0.0,0.2354,1.0068,0.5614,0.7455,0.5537,0.3958,0.4763,0.1121,0.4616,0.089,0.0,0.3952,0.4516,0.3956,0.6152,0.5605,0.9098,0.6857,0.0961,0.6778,0.4077,0.221,0.288,0.796,0.1135,0.1172
